373	57
374	29
33143	556
33144	12
377	205
379	122
380	354
33149	81
382	6
33152	104
81984	131
386	130
387	232
33156	1208
389	236
33158	188
33159	124
392	551
393	18
395	204
396	29
33165	143
398	68
32747	113
33168	736
401	134
403	22
33172	31
405	17
406	73
407	1897
408	53
81988	92
410	434
417	23
418	62
419	6
420	127
421	27
98726	15
33191	196
424	528
84031	388
33194	900
33195	31
33196	281
429	28
431	526
33200	550
433	553
33202	45
10995	18
436	21
33205	156
34264	1007
33207	103
440	66
33210	76
443	10
33212	1071
446	555
447	12082
448	319
449	108
33218	1534
452	24
453	85
454	184
33223	330
456	563
16460	631
459	4
33229	76
462	197
464	650
466	447
467	151
33236	81
470	259
79668	14
473	523
474	971
33243	26
477	32
479	82
33249	245
33250	119
483	76
486	21
487	238
488	126
489	35
490	623
98795	43
492	727
493	536
494	872
495	212
496	179
33265	200
16467	683
33268	349
33269	5
33270	309
504	93
505	261
506	65
33275	732
509	500
33280	220
33281	40
514	189
76815	8
517	232
33286	1
33287	63
33288	710
521	22
523	54
33292	13
525	103
527	932
530	45
531	24
33300	410
536	68
539	92
542	35
33311	95
33312	514
33315	73
548	22
549	28
550	65
551	30
553	323
33322	162
33323	15
33325	158
33326	44
33327	101
63304	14
98865	364
98866	142
563	15
33332	470
98870	55
33335	66
569	169
570	33
571	120
33340	174
98877	66
574	214
98879	339
33344	184
98881	113
578	1162
579	28
33348	29
33349	224
582	69
33351	455
33352	148
33353	335
33355	76
33356	223
33357	203
27405	9
592	50
98897	171
16483	45
596	352
598	25
103865	5
600	978
601	468
85128	382
603	213
604	276
33845	607
98910	14
607	232
91675	36
33377	354
611	73
35759	12
33381	487
33383	75
33386	111
33387	390
620	106
76562	3
622	235
623	189
33392	329
32872	563
33394	568
627	359
629	6
33398	316
631	45
632	50
634	212
635	34
636	243
637	143
33407	56
33409	14
15297	2
643	111
76045	173
646	21
32876	50
33418	246
651	7
33420	40
655	113
656	63
659	47
33428	771
16494	99
662	298
663	74
16495	110
16389	130
33437	80
670	150
672	199
673	29
674	781
675	15
676	238
33445	15
678	104
33447	252
33449	12
682	299
33452	13
32882	612
97769	1
688	166
689	56
690	859
691	24
98996	42
98997	41
694	957
695	27
33464	77
16501	775
33472	308
98225	175
85985	47
99013	117
710	1091
33479	91
99016	286
33481	121
714	89
99019	153
99020	15
10935	499
99022	389
99023	80
720	41
721	74
99028	11
33493	134
727	464
728	29
24029	33
81965	16
33500	40
33501	1023
33502	275
92965	4
78627	314
99041	10
33508	234
33509	824
742	107
94496	28
745	17
33514	2861
749	69
18574	178
33520	40
753	184
99060	16
99061	5
33526	312
99064	174
99065	69
762	146
98431	243
33532	573
765	899
767	31
33536	584
769	186
33538	22
92971	16
772	416
773	111
776	3
99081	725
99082	380
99083	36
33549	722
99086	94
783	514
784	621
33554	1153
787	138
99092	483
99094	955
99095	87
792	47
793	51
99098	8
795	64
99100	33
33565	249
99102	72
33567	327
99104	1903
43824	329
33571	512
108153	26
33574	9
33575	399
33576	3
33577	276
99114	55
99115	349
33580	8
99117	18
99120	696
33585	273
33587	48
33589	74
94933	28
824	155
825	189
33594	95
33596	191
829	60
830	601
33599	99
832	297
26283	23
11062	483
77498	14
840	82
104535	8
842	5
33611	122
845	124
33614	556
33616	167
849	188
99154	34
99155	193
852	8
99157	83
99158	186
855	316
33624	526
99161	77
858	15
99163	189
99164	49
99165	31
33630	50
99167	255
99168	65
865	148
866	10
867	2412
33636	1251
869	112
870	193
33639	201
99176	17
873	730
99178	226
99179	217
99182	192
99183	35
99184	36
881	23
99186	7
81864	13
885	111
886	19
30581	103
888	378
99193	55
99194	42
891	60
99199	34
99200	113
99201	203
99202	86
5611	273
99204	41
901	151
902	153
33671	399
99208	196
103916	50
33674	588
33675	105
33676	99
40402	125
99218	509
915	547
33684	231
919	125
922	36
33693	16
926	42
927	82
928	829
33697	41
931	2
33700	139
33701	464
32924	16
939	25
32638	219
941	674
33710	231
75725	4
944	2182
946	141
947	184
950	25
27465	127
33720	14
953	850
19672	655
958	601
33727	187
82080	156
962	164
33731	98
964	34
965	44
84049	268
76467	1
33736	620
969	98
33738	114
971	86
973	80
34306	172
33743	194
14217	84
977	124
32931	90
980	46
93006	5
982	1355
983	32
984	296
33753	720
78594	215
33755	22
989	85
33613	349
992	91
993	298
995	195
33764	51
997	726
999	294
1000	92
1002	22
33771	5
1005	47
1006	342
1007	87
33776	191
33778	21
1011	676
1012	91
32937	111
1016	145
1017	107
1018	41
1019	232
32938	95
76413	66
33792	772
1025	829
1026	209
33796	194
1029	105
17110	164
1031	634
1033	380
1035	65
14219	54
1037	356
33806	307
1040	171
93016	30
1042	372
1043	88
33812	529
33813	177
1046	201
33818	417
33819	345
1058	67
33827	1849
33828	11
1061	166
95984	21
33832	220
48045	46
33834	321
1067	214
33836	210
33837	29
99374	32
27485	698
33840	32
1073	128
1074	15
103693	118
1077	27
1078	2516
1079	142
1080	339
1081	43
1082	511
1083	122
1084	14
1086	685
1087	250
1088	293
1089	250
32959	244
1091	184
1093	12
1095	177
33864	50
1098	56
33868	7
1102	64
1103	64
1104	29
1105	10
33874	222
80202	142
1108	346
33878	5
1111	426
1112	166
1115	21
1116	3
1117	44
98863	76
32955	188
1124	51
1125	966
1126	527
1127	1061
1128	3
1129	91
1130	14
1131	200
1132	155
1133	217
1134	65
1135	136
1136	479
1139	123
33910	243
27497	78
33912	52
40379	179
27671	778
1147	11
33916	116
33917	154
1150	58
103957	8
33921	259
33922	82
27499	268
103958	31
1160	300
1161	260
1162	2
1163	35
1164	243
1166	110
1168	107
33937	9
1170	13
1171	98
27502	61
1174	149
103961	45
1176	187
33945	77
33946	1187
33948	338
1182	563
33952	65
99489	13
14224	273
1187	149
97766	25
1189	39
33959	64
1192	168
33961	28
1194	245
111957	34
33965	1890
1198	13
33967	8
1200	85
33969	90
34956	215
1203	98
1204	587
1205	267
1206	32
1207	22
93044	1243
1210	205
1213	363
1214	12
1215	118
1218	120
1219	30
33989	206
1224	124
1225	28
33994	375
93047	243
1230	32
1232	845
97897	31
15502	515
1241	50
1244	253
22955	59
1246	45
1247	743
1248	227
34017	631
1254	512
12447	27
1258	30
1259	4
1260	146
34030	18
1263	207
34032	314
34033	34
1266	53
1267	11
1268	421
34039	254
34040	24
34041	236
34042	21
34043	371
1277	20
34046	41
16597	118
34049	946
1283	165
34052	40
1285	38
34054	1591
1287	504
26850	458
66825	197
1290	130
1291	81
34060	186
34061	1106
66830	375
10265	17
1297	5
34067	151
34068	1855
1302	3
66840	579
1305	58
1306	34
34075	485
34076	60
1310	544
1312	84
1314	44
34083	38
34084	677
1319	110
93881	274
1322	283
92790	10
66862	316
1327	2
1328	318
27528	240
1330	963
22067	143
34100	251
34101	69
34103	353
1336	174
34105	30
34106	125
25541	22
13138	691
1341	44
34111	163
1345	15
1346	482
1347	356
1348	129
16609	48
34120	4962
1353	177
1354	370
1355	127
1356	379
34125	22
1358	33
1359	227
34129	7
34130	269
1363	13
1364	225
1366	163
1369	53
34139	260
1372	300
34141	61
34143	218
1376	67
1377	113
34147	31
34148	428
34150	93
1384	29
1385	149
1389	427
34158	281
1391	291
1392	219
82152	481
1394	2
27539	115
103998	4
1398	524
82153	84
1401	594
1402	180
1403	126
34172	1811
1405	13
1406	3
1407	49
1408	164
104000	13
1410	283
34179	156
1412	277
34181	231
1414	334
1417	21
1420	283
1421	5
1422	17
34191	556
1424	184
1425	27
1427	1810
34197	31
1431	93
34200	15
104004	95
34202	27
1438	151
5701	316
34208	97
1441	35
1443	431
5702	146
8777	6
34215	251
1448	89
1449	135
5703	118
34220	590
34223	660
1456	105
5704	273
1460	34
34230	29
34231	117
1464	91
1466	558
1467	193
1468	43
34237	285
34238	316
1471	742
104203	2
1473	66
34244	374
1479	193
13619	1473
1481	20
1484	3
34253	108
1486	1796
1487	76
1489	13
34258	313
1492	469
34262	191
1496	124
93092	93
1498	701
1499	35
34268	200
1501	152
1502	110
85158	211
1505	223
34274	39
16635	199
34276	220
34277	2621
34278	107
1511	135
34280	26
98556	4
80753	637
1515	26
1516	238
1517	109
5506	160
1519	602
1520	147
34290	99
1523	114
34292	98
78612	515
34295	205
34296	33
1530	92
18600	294
1533	15
109777	42
1535	3
1536	467
1537	28
1538	176
1539	53
67076	239
108073	3
1542	21
34311	28
34312	268
31749	47
1546	14
1547	315
34317	131
34318	136
1551	1160
34321	163
34322	10
98563	230
1557	198
1558	781
34327	150
1561	13
1562	112
1563	190
1565	98
34334	132
98565	204
34336	336
1569	9
15286	26
1571	75
33030	1319
34343	178
1576	5
64429	18
1579	88
1580	15
1581	512
1582	32
22109	655
1584	643
1586	38
1587	68
1588	508
77523	421
1591	286
34360	202
1593	438
108480	81
1597	377
1598	52
1599	194
34369	67
1602	573
98571	150
1604	14
104226	6
1606	97
1607	33
34377	126
1610	161
1611	337
34380	1321
1613	1117
34382	275
33037	527
34384	38
1617	33
1619	41
16821	59
34389	233
1622	19
34392	257
34393	113
33039	285
34396	956
93114	119
1631	56
34400	168
98576	28
1634	382
1635	226
1636	2
1637	63
1638	20
1639	49
34408	1399
1641	273
34410	35
34411	122
1647	489
34416	14
1651	305
1652	982
1655	155
1656	719
1657	192
1658	605
34427	583
1660	112
1662	181
33045	1
109504	34
1667	1822
80799	121
1669	298
97166	5
1671	255
1672	180
34441	300
1674	104
33047	340
34444	416
1677	30
1678	176
34447	96
1680	15
34449	172
76739	114
67706	18
1686	315
1687	8
1689	460
1690	146
75147	13
1696	79
1698	17
34467	135
1700	287
34469	368
1702	49
1703	107
1707	510
1709	211
1710	575
1711	56
1713	1211
34482	497
1715	865
34484	35
33054	723
76745	7
1720	154
1721	40
107596	3
1724	257
1725	651
1726	173
64434	2
34496	53
1729	226
34498	149
34500	269
34501	80
1734	496
1736	8
10969	165
94070	692
34508	1685
16674	195
1742	956
1743	20
34513	36
1746	190
34515	170
34516	348
109518	9
34520	128
1753	368
1755	509
1756	361
34526	10
34527	255
97169	15
76752	859
34530	36
22139	23
1764	584
1765	268
1766	86
1767	198
1768	149
1769	14
77529	129
34539	68
1772	15
1773	56
1774	578
22141	334
34545	6
1778	196
93139	568
34548	25
1781	55
34550	160
33065	1367
1784	44
1785	461
1788	96
1790	67
1791	112
1792	630
34273	103
34562	630
34563	139
34564	150
34565	1411
34566	31
34567	607
34568	52
1802	376
1803	82
1805	233
34574	622
1808	1341
1809	99
1810	218
100116	533
1814	250
34583	119
34586	109
1819	104
5765	894
1826	166
34595	177
1828	894
1830	16
34599	460
34601	205
34602	279
34603	200
1836	94
15506	6
102555	1
34608	78
1841	32
34611	175
34613	91
34614	74
1848	1215
101923	6
1850	916
34619	69
34620	894
1853	1255
1854	149
34623	42
1856	152
44530	142
5771	26
1861	2250
68803	5
34631	323
76441	107
1865	894
1866	179
82231	214
1868	56
1869	967
1870	332
1871	172
1872	66
1873	452
34642	6
34643	12
34644	16
1877	95
1878	47
1879	20
97173	8
1881	136
34651	135
34652	417
16698	34
1889	98
34658	277
1891	428
1892	128
1893	78
31655	152
34666	559
34667	23
34668	124
1901	183
1902	158
1906	97
34675	103
110001	30
1910	223
1911	116
1912	42
1913	193
34683	746
34684	202
34686	204
34687	394
1920	7
1921	413
13979	9
1925	562
1927	36
1929	92
1930	424
5783	439
1933	243
34702	99
1935	663
34705	777
1938	317
34707	1286
1941	235
1942	1
34711	81
76290	135
34713	147
1946	710
27631	3
1949	54
1950	78
34719	128
34720	319
93168	109
26252	14
1955	623
34724	79
1957	108
1958	108
76785	193
1962	21
1963	558
1965	254
34734	23
34735	64
34736	476
16712	159
34738	504
1971	222
78147	1
1973	58
40374	790
1980	74
34749	629
27637	111
67716	257
1987	463
1988	54
1989	78
34758	60
34759	213
1992	404
1993	123
1995	579
48076	86
1998	363
34768	40
2002	199
34771	64
2005	13
93177	264
34777	67
40433	663
34779	60
2012	257
2014	429
2015	327
2016	118
2017	467
2018	520
16434	155
2021	66
34790	11
34791	766
34792	41
34793	544
34794	111
2027	88
34796	266
34797	1181
2030	189
2032	319
34801	274
2034	14
34803	10
2037	122
2038	173
2039	422
34808	229
2041	262
34811	1171
85121	59
34813	25
34814	15
2047	226
34816	12
34817	45
2050	56
34819	114
34820	32
2054	857
76801	9
2056	103
14253	88
34826	21
33111	295
34831	10
2066	428
34835	22
2068	11
34837	268
2071	218
34840	225
2073	27
34842	439
2076	1133
34845	348
34846	1249
2079	119
2081	273
2083	29
34852	640
15933	41
2087	52
2088	86
2089	565
34858	185
44968	442
2093	155
33117	110
2096	165
2098	927
2099	261
2100	29
2101	180
2102	95
2103	634
2104	1
2105	62
2106	178
34875	472
2109	12
13762	495
34879	244
34880	254
2113	7
34882	95
93195	133
2117	63
34886	3
2119	90
2120	27
91827	399
2122	18
104119	389
2124	88
2125	125
2126	93
2127	177
2128	464
34897	261
34898	257
34900	36
2134	647
2135	912
2136	876
82276	576
34907	256
2140	18
2141	27
2142	140
67680	413
2145	44
34914	127
2147	10
34916	247
2149	253
34918	706
34919	2156
2152	92
34921	151
96091	95
34923	41
2156	417
2157	89
34926	80
34927	1
34929	148
93909	819
2163	101
34933	27
2166	552
2167	274
2168	2
2170	66
34939	31
67708	549
67709	72
34942	91
2175	70
2176	41
32748	142
2178	27
2180	115
34949	65
34950	300
2183	66
34952	298
2185	246
2187	909
2188	1033
2189	1798
67726	196
2191	23
2192	17
27672	50
2194	483
2195	115
2196	152
34967	402
2200	195
34969	277
2203	1023
2205	2801
48083	151
2207	666
2208	350
34978	34
2211	552
2213	470
2214	183
34983	876
2216	120
34985	242
34986	235
2220	50
2221	303
34990	959
2223	12
2224	1217
34993	489
34994	588
34995	468
2228	12
2229	346
34998	349
2232	24
49524	246
35002	270
35003	275
2236	49
14259	279
2238	71
2239	313
35009	41
2242	413
2243	23
2244	659
2245	924
35014	41
2247	9
2248	620
35017	207
2250	622
375	28
2252	339
2254	558
35023	112
2256	490
2257	647
2258	167
2259	19
2260	61
2261	27
33185	177
2263	34
81910	40
48085	1019
35035	351
35037	1315
2270	373
35039	30
2272	9
2273	160
2275	456
2276	315
35045	307
35046	200
10708	104
2280	9
35049	9
2283	31
2284	93
35055	456
2288	57
2289	15
2291	272
96866	66
33150	19
35062	58
2296	405
2297	371
2298	228
2299	64
97187	33
2303	98
35072	59
2305	88
2307	525
2308	1016
35077	312
35078	257
17801	261
35080	176
35083	450
2317	1032
35086	276
35088	247
2321	294
2322	408
2324	890
2325	580
2326	308
2327	2672
35097	282
2330	495
97188	92
2333	91
35102	10
2335	185
2339	40
35108	26
2341	94
2342	9
2343	208
2346	9
84095	19
35116	49
2349	115
2351	391
2352	620
15354	26
35122	14
102263	6
2356	1070
35126	43
2359	9
35129	235
2362	784
2364	299
2365	1
2366	42
2367	574
2368	461
2369	252
33163	128
2373	3
35143	151
2376	199
33164	386
30613	102
104162	47
2383	56
81914	65
104163	42
35156	675
33166	211
2391	9
2392	451
2393	38
35162	1111
2395	2
2396	45
35165	198
2398	2515
2401	213
2403	532
35172	417
35173	181
34349	60
2407	63
2410	219
33186	14
2413	252
35182	511
2415	774
35184	59
2417	182
2418	326
2419	98
35188	303
2421	601
2422	919
14637	166
404	86
35194	1530
35195	321
35197	58
35199	3119
100736	7
34997	1513
2434	120
35203	209
35204	44
33174	336
2438	176
35207	14
35208	89
35210	43
35211	69
2444	24
35213	40
35214	13
80541	395
35216	25
2449	1424
2452	88
2454	21
35223	6
2459	139
35228	87
2461	958
2462	97
35231	842
2465	12
35235	279
2468	24
2470	325
2471	2
2472	149
2473	66
2474	75
35243	60
2476	956
2477	268
2479	123
2480	131
104179	41
35252	110
108474	50
2486	86
2487	91
19723	34
35257	577
2491	31
35260	42
2494	635
35263	246
2496	480
2497	27
35267	97
2500	240
2501	501
35270	38
35271	66
2504	205
107014	109
2507	158
2508	168
2509	29
2510	585
2511	100
35280	389
104184	109
35282	615
2515	177
2516	99
35286	208
104185	204
2520	29
2521	251
35290	56
2525	567
2526	197
35295	268
84101	75
2530	105
5883	299
113057	3
35301	99
35302	455
2535	273
35304	1094
2537	318
2539	12
2541	162
2542	188
2543	6
35312	424
33192	32
27731	378
2549	93
2551	503
2553	203
35322	119
2555	102
2557	4
2558	273
2560	116
104192	38
2562	255
35331	480
2564	661
35333	302
35334	1952
35335	184
30637	43
35339	514
2573	130
35343	328
2576	102
35345	281
35346	31
2579	66
2580	498
2581	222
35350	365
35353	275
35354	52
2587	424
35356	48
35357	112
2591	888
84470	3
35361	100
2595	260
35364	546
14271	32
2598	44
2599	319
2601	254
2603	10
35372	251
2605	84
2606	56
35375	60
2608	327
2609	9
2269	289
104271	46
2613	245
2615	1
67737	126
2617	148
2618	1031
2619	1305
35388	272
2621	51
2622	940
35391	143
35393	48
2626	23
35395	31
30639	268
2632	80
35401	295
2634	521
2635	726
42449	2
2637	558
5901	296
2640	639
2641	162
2642	1202
2643	78
2644	95
2645	441
2646	16
35415	378
2648	366
2649	978
14057	676
35419	154
2652	79
68190	69
2655	657
2659	38
2660	808
2661	209
2662	3
2663	29
2664	249
27751	84
35436	500
104210	27
35438	8
35439	127
2673	73
35442	552
35443	122
35444	386
33214	255
35446	239
27753	353
104212	4
33215	318
35453	16
35454	108
2688	529
2689	424
35458	97
35459	90
2692	210
35461	117
35462	3
16894	276
2699	324
2700	21
2703	43
35472	88
2706	71
33915	4
35476	64
2709	299
2712	127
2713	85
35483	18
35484	261
2717	705
2718	1370
35487	478
2720	610
35489	32
35492	73
33222	138
35496	282
2732	156
2733	97
35502	181
2735	13
35504	76
2737	175
35506	608
80970	65
35510	1290
35511	36
2744	457
35513	47
2746	53
35515	324
2748	305
35518	16
2751	490
2752	340
35522	4
82379	89
2756	5
2757	64
35527	536
2760	216
2761	364
2762	781
35532	1501
35533	405
35534	40
35535	40
35536	17
35537	298
2770	16
2771	826
2772	91
35541	21
35542	227
35543	103
81927	8
35545	234
92982	366
2781	38
2782	349
35551	112
35552	158
35553	7
2786	357
35556	134
2789	799
11133	8
35560	337
2793	107
35562	309
35563	330
9855	39
2797	255
2798	158
2799	534
2800	946
35569	12
35571	238
35572	12
81928	230
35575	12
2808	3
16852	1745
2810	100
35579	546
2812	209
96113	15
2817	2030
2818	202
2819	702
2820	269
33238	184
2822	204
94937	95
26281	660
35594	27
35598	152
104237	10
35601	53
40466	136
2836	16
35605	342
35606	100
2839	25
2840	285
2842	255
104239	4
2844	104
35613	810
2846	124
2847	178
35616	102
35617	664
2851	172
93318	21
35622	203
104241	2
2856	53
2857	3
2862	38
35631	85
35632	26
2865	89
2866	40
35637	990
2871	10
2874	64
35643	3
2878	87
27824	43
35649	488
2882	330
93933	116
2885	446
2886	295
35655	125
2889	26
2890	52
35659	357
35660	443
24101	559
2894	628
2895	3492
2896	451
2898	103
2899	224
2900	232
93326	325
2902	183
2904	539
35673	25
35676	308
35677	268
35678	22
2911	554
35680	968
35681	1318
2916	252
16870	128
35686	373
35687	41
2920	336
35689	167
101226	28
2923	215
35692	88
2928	3056
82408	157
2930	20
35700	49
2933	321
2934	29
2935	105
2937	21
2938	24
2939	716
35708	378
33258	545
2942	170
93333	778
35714	239
2947	129
35716	485
27798	34
2950	291
35719	309
2952	19
2953	42
35722	219
2955	206
2956	81
2957	97
2958	174
35727	233
35728	220
35729	300
2962	34
104259	4
2964	249
28607	108
35738	120
35739	154
2972	207
2973	191
35743	548
35744	8
2980	496
35750	113
83633	147
2984	164
27804	51
35754	42
104263	34
2988	147
35758	98
33043	177
42406	46
35761	74
35762	43
81854	35
35764	491
35765	52
68534	10
68535	23
35768	28
68537	6
3002	42
27807	1225
35772	23
68541	137
68543	44
35776	1220
27808	98
3011	274
3012	267
68549	43
68550	18
93345	366
68552	19
68553	147
3018	3185
3021	1364
3022	85
35791	278
3024	99
35793	113
35794	38
104270	3
3030	146
35799	3448
3032	139
3033	60
3035	1048
35804	96
33274	582
3041	300
3042	61
3043	78
27814	287
3048	95
3049	333
3050	2106
35819	16
35820	463
16893	398
35824	175
27816	174
78663	110
104275	34
3060	15
3061	35
3062	141
3063	744
35018	308
104276	82
3066	143
16895	122
3068	182
3069	117
512	165
3074	312
3077	1320
35846	212
93356	226
3083	656
3084	27
3085	18
35855	1
3089	25
3090	462
35859	336
35862	29
35863	498
3096	137
16900	383
35866	2
35867	16
35869	133
3102	415
3103	327
3104	3761
35873	152
3106	247
3107	245
79705	62
3110	114
93361	69
3112	10
3113	278
35882	564
3115	8
3116	367
93362	348
3118	43
19744	13
3120	39
3121	59
35890	319
93363	587
3124	36
3126	428
101431	4
3128	280
3132	120
3133	524
3135	76
3137	2199
3138	244
3139	24
3140	126
3142	50
3143	37
35912	628
3145	45
35914	98
3147	632
3148	15
5986	855
16909	21
93368	332
3154	435
35923	135
35924	267
35925	231
3158	118
3159	159
3160	90
104292	5
62570	13
35931	223
3164	476
3166	55
3167	158
16606	11
93371	310
3173	137
3174	619
3175	141
3176	824
113894	16
82450	19
101487	89
3184	388
101489	45
16915	29
15515	1359
3189	562
3190	436
3191	14
3192	668
3194	125
93203	64
3197	20
3198	57
3199	357
3203	61
3205	244
3207	128
3208	456
3211	450
3212	59
3213	512
85215	12
22381	185
3216	20
3217	84
3219	448
29042	254
3221	5
13333	170
3227	387
5563	431
101535	10
3233	79
3235	44
3236	1221
3238	111
3239	86
93945	252
3245	78
31664	77
84125	2
36017	90
3252	499
3255	129
3256	81
3257	93
93849	280
3259	236
81271	145
36031	37
79761	360
544	113
3267	21
80110	14
3269	8
36038	171
36040	170
36041	450
85217	110
36045	133
36046	201
3280	212
104312	17
3283	130
109774	6
36055	211
3288	231
3289	407
3290	216
36059	244
3292	648
3293	1102
33317	167
3299	855
3300	122
3301	584
3303	96
3305	161
3306	38
33319	284
3308	342
3309	440
13770	395
36079	33
36080	127
3313	189
93395	24
3316	291
3317	17
3319	140
3320	62
36089	423
3322	86
3323	323
3325	266
3326	18
109781	3
3329	832
36098	287
3332	1399
3333	21
3335	100
36104	84
42665	66
3340	357
3341	498
36110	10
3345	529
3346	474
3347	1206
3348	123
98862	225
3351	60
3352	327
3353	680
3354	64
36123	333
3356	40
44540	18
36126	86
22405	575
36119	263
3361	26
36130	96
36131	32
3366	107
3367	647
36136	1312
93404	86
3370	7
36139	175
3373	561
36142	372
3376	466
3378	386
98867	54
36149	69
3382	8
3383	615
3384	228
36154	232
3387	84
3388	19
6026	28
3390	260
3391	272
3395	135
3397	61
3400	141
3401	58
17044	999
3404	270
107044	75
101712	302
3412	85
3413	457
33148	32
19881	605
3418	149
3419	21
3423	601
3424	146
3425	304
3426	121
3427	281
95007	1157
3432	44
98876	95
68970	31
77031	67
31757	5
101743	140
3440	5
3441	85
3443	205
3444	50
3445	582
3446	386
103772	99
3449	64
81857	118
3451	291
3452	198
3453	512
3454	11
3455	13
3456	734
3458	36
16482	93
3462	147
3463	204
3464	60
3465	266
3466	362
3467	179
3468	162
3469	65
80859	5
3471	832
101777	1
3474	21
98883	299
3476	331
104345	21
108593	99
580	267
81639	952
3485	353
98885	240
3489	702
36258	384
32850	199
3493	425
36262	243
15392	349
81951	25
3497	18
36266	86
3499	16
36268	624
3501	174
3502	93
3504	26
98888	2
3506	16
3507	258
3510	953
3511	29
3512	304
3517	293
101822	12
109813	26
3520	11
3522	526
82507	94
77046	914
3526	98
3527	52
3530	165
109815	28
3532	71
3534	641
3535	73
3537	226
19758	275
3542	98
104356	1
3547	368
33943	499
104357	13
3552	120
3553	103
104358	72
3558	350
33361	181
3561	53
3562	45
3564	2066
3565	724
3566	415
109821	51
82057	40
3569	44
29915	165
3571	97
101876	15
3573	24
3574	422
33364	24
3578	776
3579	405
3580	53
3582	28
3584	628
3585	73
3586	11
3588	106
14304	51
3590	103
77057	61
13213	74
101899	38
62314	12
101902	2
101903	26
3600	119
3601	31
3603	8
93957	86
101909	58
101912	400
101913	151
101914	123
3611	74
3613	42
101918	27
101919	7
3616	169
104368	72
18573	4
30672	17
3623	21
3624	160
45948	152
3626	298
3627	1165
104370	100
33373	12
3632	97
3634	86
104371	181
606	568
3638	471
16488	75
3646	143
3649	15
3650	167
3652	372
3653	49
3656	503
3657	114
78683	84
33849	504
3662	997
3663	112
3664	14
3666	522
33379	560
3668	537
3671	19
3673	101
101978	3
11535	189
3679	24
30674	625
3682	1026
3685	34
3687	399
3688	28
3693	401
3694	44
22461	114
3697	16
3699	90
3700	18
3702	66
3703	192
109844	19
3706	11
3707	378
3708	3
30675	155
3714	9537
3715	39
3716	15
3717	19
28493	361
63770	31
96587	15
102026	52
69260	99
3725	360
3726	202
3727	400
3729	29
69266	531
69267	446
3732	22
69269	494
3734	676
3735	425
69272	212
69273	126
62910	14
69275	275
30676	198
69277	537
69278	579
69279	919
3744	23
624	1869
108982	1
93274	304
97937	13
69285	391
69286	204
33393	1508
69288	108
35842	5
3754	42
108046	13
35159	13
3758	19
77085	74
3760	59
3761	468
3763	169
109854	58
102070	2
102071	7
97333	155
102073	392
5581	169
102075	34
3773	211
102078	4
33397	377
3776	65
102082	7
102083	20
3781	224
102086	12
102087	114
102088	2
102089	43
102090	1
17015	33
102092	263
102093	124
